global_step,episode_count,replay_size,epsilon,loss,mean_reward_100,expert_action_loss,expert_bc_weight,expert_replay_size,action_counts,connection_status
47299,166,20000,0.25109916666666665,0.012354717650450766,-0.8309299310995266,0.0,0.0,0,"{""0"": 7524, ""1"": 8086, ""2"": 8716, ""3"": 7825, ""4"": 9823, ""5"": 5325}",connected
47399,166,20000,0.24951583333333338,0.011926695141009986,-0.8309299310995266,0.0,0.0,0,"{""0"": 7537, ""1"": 8109, ""2"": 8737, ""3"": 7835, ""4"": 9837, ""5"": 5344}",connected
47499,168,20000,0.2479325000000001,0.011612247419543564,-0.6836499339621515,0.0,0.0,0,"{""0"": 7549, ""1"": 8126, ""2"": 8766, ""3"": 7846, ""4"": 9860, ""5"": 5352}",connected
47599,170,20000,0.24634916666666673,0.012480165385641158,-0.5292999329790473,0.0,0.0,0,"{""0"": 7559, ""1"": 8129, ""2"": 8792, ""3"": 7861, ""4"": 9894, ""5"": 5364}",connected
47699,170,20000,0.24476583333333335,0.011706450353376568,-0.5292999329790473,0.0,0.0,0,"{""0"": 7570, ""1"": 8143, ""2"": 8806, ""3"": 7869, ""4"": 9915, ""5"": 5396}",connected
47799,170,20000,0.24318250000000008,0.013129057111218572,-0.5292999329790473,0.0,0.0,0,"{""0"": 7574, ""1"": 8150, ""2"": 8845, ""3"": 7890, ""4"": 9932, ""5"": 5408}",connected
47899,172,20000,0.2415991666666667,0.01389294584048912,-0.38656993582379073,0.0,0.0,0,"{""0"": 7595, ""1"": 8161, ""2"": 8860, ""3"": 7894, ""4"": 9966, ""5"": 5423}",connected
47999,172,20000,0.24001583333333332,0.013605151635129004,-0.38656993582379073,0.0,0.0,0,"{""0"": 7643, ""1"": 8168, ""2"": 8867, ""3"": 7896, ""4"": 9995, ""5"": 5430}",connected
48099,174,20000,0.23843250000000005,0.014249636509921402,-0.19322993719950318,0.0,0.0,0,"{""0"": 7663, ""1"": 8181, ""2"": 8887, ""3"": 7909, ""4"": 10026, ""5"": 5433}",connected
48199,174,20000,0.23684916666666667,0.013977339500561356,-0.19322993719950318,0.0,0.0,0,"{""0"": 7679, ""1"": 8191, ""2"": 8899, ""3"": 7919, ""4"": 10043, ""5"": 5468}",connected
48299,174,20000,0.23526583333333329,0.014751278045587242,-0.19322993719950318,0.0,0.0,0,"{""0"": 7688, ""1"": 8217, ""2"": 8916, ""3"": 7928, ""4"": 10077, ""5"": 5473}",connected
48399,174,20000,0.23368250000000002,0.015069788037799299,-0.19322993719950318,0.0,0.0,0,"{""0"": 7704, ""1"": 8244, ""2"": 8945, ""3"": 7934, ""4"": 10088, ""5"": 5484}",connected
48499,174,20000,0.23209916666666663,0.014230759032070637,-0.19322993719950318,0.0,0.0,0,"{""0"": 7742, ""1"": 8254, ""2"": 8952, ""3"": 7937, ""4"": 10096, ""5"": 5518}",connected
48599,176,20000,0.23051583333333336,0.014513823636807501,-0.15154993784613907,0.0,0.0,0,"{""0"": 7780, ""1"": 8258, ""2"": 8963, ""3"": 7950, ""4"": 10101, ""5"": 5547}",connected
48699,176,20000,0.2289325000000001,0.014308889000676572,-0.15154993784613907,0.0,0.0,0,"{""0"": 7787, ""1"": 8276, ""2"": 8983, ""3"": 7961, ""4"": 10131, ""5"": 5561}",connected
48799,176,20000,0.2273491666666667,0.013180628144182265,-0.15154993784613907,0.0,0.0,0,"{""0"": 7795, ""1"": 8309, ""2"": 9011, ""3"": 7963, ""4"": 10145, ""5"": 5576}",connected
48899,178,20000,0.22576583333333344,0.013246327643282712,-0.001999940131790936,0.0,0.0,0,"{""0"": 7800, ""1"": 8326, ""2"": 9038, ""3"": 7975, ""4"": 10176, ""5"": 5584}",connected
48999,178,20000,0.22418250000000006,0.012266792785376311,-0.001999940131790936,0.0,0.0,0,"{""0"": 7822, ""1"": 8346, ""2"": 9055, ""3"": 7983, ""4"": 10190, ""5"": 5603}",connected
49099,178,20000,0.22259916666666668,0.012378248516470194,-0.001999940131790936,0.0,0.0,0,"{""0"": 7830, ""1"": 8377, ""2"": 9070, ""3"": 7988, ""4"": 10196, ""5"": 5638}",connected
49199,180,20000,0.2210158333333334,0.013719098381698132,0.15348005977459253,0.0,0.0,0,"{""0"": 7844, ""1"": 8392, ""2"": 9097, ""3"": 8000, ""4"": 10214, ""5"": 5652}",connected
49299,180,20000,0.21943250000000003,0.014248309885151684,0.15348005977459253,0.0,0.0,0,"{""0"": 7853, ""1"": 8407, ""2"": 9133, ""3"": 8005, ""4"": 10234, ""5"": 5667}",connected
49399,182,20000,0.21784916666666665,0.014965247758664191,0.2984300605813041,0.0,0.0,0,"{""0"": 7871, ""1"": 8421, ""2"": 9150, ""3"": 8021, ""4"": 10256, ""5"": 5680}",connected
49499,184,20000,0.21626583333333338,0.015695258281193673,0.45755005730781706,0.0,0.0,0,"{""0"": 7877, ""1"": 8437, ""2"": 9175, ""3"": 8040, ""4"": 10286, ""5"": 5684}",connected
49599,184,20000,0.2146825,0.01579719553468749,0.45755005730781706,0.0,0.0,0,"{""0"": 7888, ""1"": 8449, ""2"": 9199, ""3"": 8046, ""4"": 10305, ""5"": 5712}",connected
49699,184,20000,0.21309916666666662,0.015598489025142043,0.45755005730781706,0.0,0.0,0,"{""0"": 7893, ""1"": 8468, ""2"": 9219, ""3"": 8062, ""4"": 10318, ""5"": 5739}",connected
49799,184,20000,0.21151583333333346,0.01590695293387398,0.45755005730781706,0.0,0.0,0,"{""0"": 7898, ""1"": 8487, ""2"": 9239, ""3"": 8084, ""4"": 10343, ""5"": 5748}",connected
49899,184,20000,0.20993250000000008,0.016199384278152137,0.45755005730781706,0.0,0.0,0,"{""0"": 7905, ""1"": 8500, ""2"": 9257, ""3"": 8118, ""4"": 10364, ""5"": 5755}",connected
49999,184,20000,0.2083491666666667,0.016006722967140376,0.45755005730781706,0.0,0.0,0,"{""0"": 7912, ""1"": 8521, ""2"": 9275, ""3"": 8129, ""4"": 10392, ""5"": 5770}",connected
50099,186,20000,0.20676583333333343,0.01608726552221924,0.4516700566234067,0.0,0.0,0,"{""0"": 7931, ""1"": 8532, ""2"": 9297, ""3"": 8135, ""4"": 10430, ""5"": 5774}",connected
50199,186,20000,0.20518250000000005,0.017392504736781122,0.4516700566234067,0.0,0.0,0,"{""0"": 7937, ""1"": 8549, ""2"": 9318, ""3"": 8145, ""4"": 10465, ""5"": 5785}",connected
50299,188,20000,0.20359916666666666,0.016911214692518117,0.493440056797117,0.0,0.0,0,"{""0"": 7948, ""1"": 8568, ""2"": 9333, ""3"": 8156, ""4"": 10493, ""5"": 5801}",connected
